identifica,xCentroid,yCentroid
"0344100000055423",132585.944,455814.463
"0344100000054955",132592.837,456131.126
"0344100000054954",132596.930,456127.537
"0344100000054107",132712.479,455453.504
"0344100000055962",132104.465,455851.295
"0344100000055965",131965.011,455838.725
"0344100000055968",132436.491,455783.644
"0344100000055452",132620.366,455447.737
"0344100000054133",133008.486,456362.271
"0344100000055976",132754.659,455929.104
"0344100000056407",132810.016,455665.141
"0344100000056886",132484.187,455835.399
"0344100000055992",132633.233,455368.507
"0344100000056891",132748.722,455826.053
"0344100000053294",131420.283,455810.640
"0344100000053295",131420.100,455816.243
"0344100000055993",132638.604,455368.428
"0344100000056422",132509.493,455775.704
"0344100000053762",132294.244,456805.070
"0344100000054571",131271.338,456538.172
"0344100000053765",132559.995,455798.124
"0344100000055467",132310.033,455705.636
"0344100000055468",131337.908,456580.448
"0344100000055471",132111.253,455967.001
"0344100000054577",132122.430,456143.447
"0344100000056008",131253.253,455854.063
"0344100000053771",132460.920,455769.172
"0344100000055020",132128.297,455929.604
"0344100000057368",132395.411,455763.654
"0344100000053307",132810.007,455864.183
"0344100000053308",132810.004,455859.220
"0344100000057373",132578.786,456097.105
"0344100000053786",132463.613,455366.443
"0344100000056919",131814.540,455916.094
"0344100000057377",132000.095,455848.714
"0344100000055019",132136.140,455922.344
"0344100000053794",131885.032,455723.679
"0344100000054602",132710.921,455665.141
"0344100000054603",131926.268,456154.891
"0344100000056461",132907.370,455848.153
"0344100000055029",132035.661,456065.626
"0344100000053330",132754.063,455826.056
"0344100000053335",131684.768,455876.035
"0344100000057390",131997.511,456114.096
"0344100000055038",131213.883,456248.859
"0344100000055514",132019.468,456117.225
"0344100000054196",132480.925,455599.276
"0344100000056475",132036.239,455942.518
"0344100000056476",131322.797,456083.431
"0344100000054202",133022.873,455361.084
"0344100000054203",132629.093,455835.150
"0344100000053822",132545.148,455600.530
"0344100000056948",132559.997,455628.331
"0344100000056480",131219.187,456299.264
"0344100000056056",132842.828,455560.487
"0344100000056059",131967.576,456119.646
"0344100000056061",132302.429,456454.894
"0344100000057417",131857.325,455534.468
"0344100000056966",131309.818,456559.354
"0344100000054650",131172.079,455817.110
"0344100000054651",131177.503,455814.232
"0344100000053847",131734.832,455822.318
"0344100000054659",131532.985,456074.527
"0344100000057874",132093.281,455964.076
"0344100000056105",132165.306,455992.643
"0344100000054246",131405.730,456372.248
"0344100000056514",131300.361,456079.370
"0344100000055563",132163.721,455997.584
"0344100000056991",131292.106,456125.712
"0344100000056996",131770.704,455847.559
"0344100000055087",131250.369,455864.677
"0344100000056520",131929.275,455719.174
"0344100000057897",132535.332,455796.106
"0344100000054254",132342.099,456109.529
"0344100000054255",132342.466,456102.918
"0344100000057459",131291.560,455812.989
"0344100000057901",132424.566,456254.694
"0344100000057013",132449.363,456050.876
"0344100000057902",132427.636,456248.385
"0344100000054287",131928.883,455770.068
"0344100000057911",132170.820,455977.171
"0344100000055118",131221.013,456479.486
"0344100000054700",131810.160,455748.215
"0344100000056134",131192.962,456063.035
"0344100000056135",132341.358,456052.647
"0344100000056136",132339.981,456059.024
"0344100000057034",131605.411,455949.550
"0344100000054725",131457.840,456402.914
"0344100000054726",131450.604,456399.752
"0344100000055620",132555.037,455392.787
"0344100000056152",131671.221,455848.573
"0344100000054727",131223.449,456702.392
"0344100000056153",131251.505,455977.313
"0344100000056154",131246.666,455976.103
"0344100000057943",132942.226,456140.589
"0344100000057946",131265.735,455979.505
"0344100000054737",132024.869,456117.218
"0344100000054311",132634.523,455802.962
"0344100000055636",131248.328,455875.283
"0344100000058421",132588.842,456100.967
"0344100000057959",131826.078,455616.288
"0344100000056176",132423.566,456229.757
"0344100000055159",131881.157,456128.340
"0344100000055168",131256.247,455978.041
"0344100000056185",132883.508,455639.523
"0344100000055176",132317.635,456034.161
"0344100000057548",132583.321,455530.545
"0344100000056190",131971.302,455559.055
"0344100000056191",131966.962,455555.665
"0344100000054350",131926.260,456108.715
"0344100000057559",132024.908,456037.656
"0344100000056612",131553.376,455955.326
"0344100000057097",132530.583,455295.582
"0344100000057098",132536.536,455294.687
"0344100000055679",132179.867,455589.527
"0344100000055680",132495.794,456296.387
"0344100000055681",132491.926,456300.548
"0344100000055206",131822.437,455749.003
"0344100000055210",131801.670,456016.402
"0344100000058852",132435.235,455454.497
"0344100000058487",132298.094,455992.764
"0344100000058492",132093.370,456015.746
"0344100000054822",131214.579,456488.248
"0344100000057596",131631.482,455847.237
"0344100000055218",131218.930,456174.998
"0344100000057599",132392.119,456483.544
"0344100000058864",132710.917,455873.750
"0344100000058510",131148.500,456333.343
"0344100000057128",132835.912,455827.252
"0344100000058042",132368.293,455694.721
"0344100000058046",132206.220,455454.593
"0344100000058513",132747.357,455679.514
"0344100000058047",132684.184,455367.727
"0344100000058048",132678.813,455367.794
"0344100000058518",132019.448,456065.648
"0344100000058522",132045.651,455868.534
"0344100000058523",132040.321,455868.561
"0344100000058887",131564.929,456416.716
"0344100000057145",132903.455,455675.232
"0344100000057147",132268.587,455398.591
"0344100000057148",132116.505,456013.412
"0344100000057624",132643.123,455560.463
"0344100000059355",132660.348,455859.915
"0344100000058098",132879.707,455213.197
"0344100000056674",132365.194,456269.226
"0344100000055737",131233.073,456676.741
"0344100000059357",132851.550,455219.885
"0344100000058071",132809.993,455829.101
"0344100000058893",131715.842,455917.127
"0344100000056293",132273.150,455412.107
"0344100000058908",131766.216,456657.485
"0344100000057641",132435.034,455725.554
"0344100000057645",131195.739,456456.603
"0344100000059370",132193.587,456191.168
"0344100000057649",132415.722,456719.616
"0344100000056303",131709.296,455949.561
"0344100000059379",132522.495,456075.469
"0344100000056707",132684.991,455764.853
"0344100000057658",132319.899,456001.125
"0344100000056696",132535.340,455757.525
"0344100000057681",132000.063,455973.276
"0344100000058099",132886.018,455212.135
"0344100000055762",132940.254,455421.227
"0344100000057665",131967.600,456165.708
"0344100000058566",132517.505,456561.479
"0344100000057191",131926.233,455994.738
"0344100000057194",131691.698,455820.164
"0344100000057676",131445.649,456472.637
"0344100000057677",131439.933,456469.467
"0344100000057683",132121.943,455869.908
"0344100000059408",131862.603,455616.821
"0344100000056745",131234.429,456646.156
"0344100000059418",132622.365,455669.826
"0344100000059419",132610.380,455665.083
"0344100000059422",132335.965,455701.517
"0344100000058593",132335.960,455651.907
"0344100000058594",132335.953,455646.954
"0344100000055793",132914.567,455488.129
"0344100000058142",132306.515,455524.126
"0344100000058143",132317.180,455527.732
"0344100000059427",131277.578,456373.020
"0344100000055803",132289.509,456239.833
"0344100000058970",131761.468,456044.331
"0344100000055805",132892.600,455864.092
"0344100000055810",131165.795,456269.173
"0344100000055812",131411.351,456450.802
"0344100000055813",131406.779,456447.733
"0344100000059862",131676.470,455917.068
"0344100000058983",132810.002,455883.351
"0344100000058984",131873.496,455722.083
"0344100000056767",131926.251,455956.724
"0344100000057724",132228.768,456312.815
"0344100000059453",132406.844,455566.248
"0344100000059454",132408.120,455554.603
"0344100000059458",132292.608,456381.786
"0344100000058183",132662.690,455631.820
"0344100000057750",132314.600,455998.860
"0344100000055846",132410.385,455704.273
"0344100000056789",132506.337,455845.952
"0344100000056792",132785.318,455881.529
"0344100000057757",132434.188,456045.047
"0344100000057758",132428.929,456042.785
"0344100000055850",132433.547,456305.092
"0344100000058655",132487.014,456166.725
"0344100000059480",131242.388,456679.456
"0344100000060367",131349.596,455917.837
"0344100000060368",131350.801,455911.682
"0344100000059484",132513.054,455558.148
"0344100000059487",132710.922,455669.941
"0344100000058201",132560.004,455695.564
"0344100000059924",131627.651,456505.469
"0344100000060375",131275.543,455914.425
"0344100000060376",131280.457,455914.065
"0344100000056823",132618.293,455734.092
"0344100000057787",131186.812,456281.003
"0344100000058675",132769.454,455936.140
"0344100000059504",131247.258,456680.822
"0344100000057795",132765.962,455630.100
"0344100000057798",132585.930,455764.853
"0344100000059941",131926.269,456040.931
"0344100000059942",131926.264,456035.339
"0344100000058233",131670.815,455991.640
"0344100000058234",131671.153,455985.554
"0344100000058690",132710.917,455790.541
"0344100000056848",131804.021,455747.821
"0344100000060400",132435.031,455749.667
"0344100000060883",132526.517,456581.119
"0344100000059068",131415.159,456328.965
"0344100000059966",132374.416,456046.397
"0344100000059967",132375.061,456052.884
"0344100000060903",131930.281,455739.550
"0344100000060423",132736.699,455301.402
"0344100000058709",131257.427,456184.118
"0344100000058710",131963.317,455915.127
"0344100000061366",132782.144,455560.548
"0344100000061368",132063.792,455807.282
"0344100000059546",132173.269,455582.103
"0344100000060436",132773.537,455738.724
"0344100000058262",132030.253,456065.631
"0344100000061377",131289.741,455876.043
"0344100000060912",131765.506,455848.101
"0344100000057334",132364.397,456333.350
"0344100000057335",132492.981,455299.480
"0344100000061384",132579.239,456145.652
"0344100000060456",131967.571,456108.715
"0344100000058750",131584.365,455916.653
"0344100000060930",132287.966,455988.846
"0344100000060937",131300.541,456576.163
"0344100000059569",131374.279,456251.342
"0344100000061399",131572.469,456200.837
"0344100000061400",132748.693,455793.825
"0344100000060015",132161.791,455912.345
"0344100000060065",131232.288,456179.277
"0344100000059119",132334.981,456006.953
"0344100000059121",132165.201,455916.016
"0344100000059122",132629.093,455734.569
"0344100000060021",132889.676,455774.492
"0344100000058293",132460.916,455690.764
"0344100000060941",132764.863,455826.073
"0344100000058296",132000.071,455833.301
"0344100000060028",131850.036,455616.828
"0344100000058751",131577.560,455917.806
"0344100000061418",132361.484,456220.904
"0344100000061419",132361.116,456227.505
"0344100000059593",132374.313,455720.094
"0344100000062372",131921.977,456793.133
"0344100000061432",131805.908,455499.631
"0344100000060962",131321.449,455915.289
"0344100000062382",132409.069,456462.315
"0344100000060487",132000.054,455937.372
"0344100000060488",131341.740,456225.858
"0344100000062383",132415.303,456456.890
"0344100000058777",132405.342,456466.346
"0344100000061888",131883.661,456692.386
"0344100000061889",131891.918,456692.961
"0344100000060064",131237.547,456179.606
"0344100000060050",131290.277,456803.150
"0344100000060056",131255.785,455837.952
"0344100000059621",131940.750,456119.395
"0344100000059624",132809.975,455743.551
"0344100000059627",132428.003,455394.471
"0344100000061908",131233.714,456074.756
"0344100000061912",131251.755,456681.974
"0344100000061474",131315.679,456369.390
"0344100000061003",132420.709,456191.981
"0344100000061004",132421.078,456185.359
"0344100000061006",131576.527,455873.438
"0344100000061007",131569.725,455873.425
"0344100000058345",131457.264,456460.057
"0344100000058811",131826.641,455722.047
"0344100000060529",131427.734,456335.143
"0344100000061924",131999.970,456168.418
"0344100000058827",132884.808,455705.242
"0344100000061024",131337.623,456062.891
"0344100000061025",131335.090,456052.471
"0344100000062446",131754.251,455787.163
"0344100000060543",132518.524,455524.851
"0344100000059653",131815.124,455787.136
"0344100000060104",131192.135,456358.121
"0344100000060105",131676.340,455819.961
"0344100000060106",131671.175,455818.640
"0344100000060548",131230.535,456217.578
"0344100000059202",132724.569,455529.983
"0344100000059203",132729.981,455529.964
"0344100000059664",131787.908,455819.556
"0344100000059665",131792.946,455819.935
"0344100000061035",131189.474,456207.169
"0344100000060559",131867.648,455751.167
"0344100000062460",131967.570,455972.982
"0344100000058851",132428.713,455455.175
"0344100000062467",132548.173,456570.441
"0344100000061543",132393.521,456145.819
"0344100000062868",132737.923,455826.036
"0344100000062869",132732.286,455826.032
"0344100000061519",132363.214,456208.956
"0344100000061520",132363.560,456202.931
"0344100000061054",132576.498,456937.459
"0344100000061960",132249.051,456120.115
"0344100000061527",132013.281,455794.242
"0344100000061529",131196.989,456052.349
"0344100000061060",131326.342,455914.072
"0344100000063356",131701.039,455876.144
